ADD,PUSH,POP,OR,ADC,SBB,AND,ES,DAA,SUB,CS,DAS,XOR,SS,AAA,CMP,DS,AAS,PUSHA,PUSHAD,class
6.116208,12.232416,100,7.95107,0,4.892967,3.669725,6.422018,1.223242,1.834862,12.844036,4.892967,3.669725,59.327213,98.776756,15.596331,4.587156,19.877676,9.480123,9.480123,m
9.846154,19.384615,100,6.769231,0,6.769231,3.076923,4.307692,0.615385,2.153846,13.230769,6.461538,4.307692,60.000004,93.53846,15.384616,5.538461,20,6.461538,8.923077,m
7.384615,17.230768,100,4.923077,0,6.461538,2.769231,5.846154,1.538462,1.846154,13.846154,8,3.076923,55.384617,91.692314,16,5.230769,21.846155,8,11.384615,m
9.063444,19.033232,100,6.94864,0,6.646526,2.719033,4.229608,0.906344,2.416919,12.990936,7.55287,3.927492,57.401814,85.196373,15.407854,5.740181,19.939577,7.854985,9.365559,m
6.19469,12.979351,100,7.079646,0,4.719764,3.834808,6.19469,1.179941,2.064897,13.274336,6.19469,4.129794,56.932152,94.985252,15.044249,4.719764,18.58407,10.029498,8.849558,m
9.365559,18.126888,100,5.135952,0,6.344411,2.719033,3.927492,0.60423,2.719033,13.897281,8.76133,3.927492,58.006042,89.42598,15.105741,5.135952,19.335348,6.344411,9.969789,m
6.727829,17.125381,100,6.422018,0,6.422018,2.752294,6.116208,1.529052,1.529052,13.761468,6.422018,3.058104,56.880737,97.859329,15.902141,5.810398,23.547401,8.256881,10.397553,m
9.393939,17.878788,100,6.363636,0,6.363636,2.727273,4.242424,0.606061,3.030303,13.636364,7.878788,3.939394,64.545456,95.151512,15.454546,6.363636,20,6.969697,9.090909,m
6.626506,18.373493,100,7.530121,0,6.325302,2.710844,6.024096,1.506024,1.204819,10.843374,6.024096,3.313253,54.819279,86.746994,15.662651,5.120482,22.590361,8.13253,9.939759,m
6.727829,17.125381,100,6.422018,0,6.422018,2.752294,6.116208,1.529052,1.529052,13.761468,6.422018,3.058104,56.880737,97.859329,15.902141,5.810398,23.547401,8.256881,10.397553,m
6.19469,12.979351,100,7.079646,0,4.719764,3.834808,6.19469,1.179941,2.064897,13.274336,6.19469,4.129794,56.932152,94.985252,15.044249,4.719764,18.58407,10.029498,8.849558,m
8.982037,17.664671,100,6.886228,0,6.287425,2.694611,4.491018,0.598802,2.095809,11.377245,7.784431,3.892216,59.580837,94.910179,14.970059,6.287425,20.059881,6.886228,9.580839,m
8.955224,17.61194,100,6.268657,0,6.567164,2.686567,3.880597,0.895522,2.089552,12.537314,7.761194,3.880597,57.611942,88.955223,14.925373,4.776119,20.895523,6.567164,9.552238,m
7.43034,15.479877,100,5.572755,0,8.978328,4.024768,7.739938,0.928793,2.786378,14.860681,8.359134,3.095975,62.229103,90.09288,15.789473,7.120743,23.839008,13.003096,5.263158,m
8.841463,15.853659,100,7.317073,0,7.012195,3.04878,3.963415,0.609756,2.134146,12.804878,7.012195,3.963415,62.804878,90.243896,15.243903,5.487805,21.036585,6.707317,9.756097,m
6.042296,6.042296,70.996979,5.740181,0,8.1571,1.812689,8.459215,0.906344,0.906344,11.178247,6.344411,3.323263,77.945618,100,16.012085,3.323263,23.26284,7.250755,9.969789,m
9.538462,17.230768,98.769226,6.461538,0,6.769231,3.076923,4,0.923077,2.461539,10.153847,8.307693,4,63.692307,100,16,5.846154,20.307693,6.461538,10.461538,m
6.422018,16.207951,100,6.422018,0,7.339449,2.752294,6.116208,1.529052,1.529052,14.37309,6.116208,3.058104,59.021408,94.495415,15.902141,5.810398,20.795107,8.562691,11.009174,m
6.042296,6.042296,70.996979,5.740181,0,8.1571,1.812689,8.459215,0.906344,0.906344,11.178247,6.344411,3.323263,77.945618,100,16.012085,3.323263,23.26284,7.250755,9.969789,m
6.231454,13.649851,100,9.495549,0,4.451039,3.857567,6.52819,1.186944,1.780416,13.056379,5.934718,3.857567,54.005932,89.020767,15.133532,5.04451,18.694363,9.198813,10.385756,m
6.042296,6.042296,70.996979,5.740181,0,8.1571,1.812689,8.459215,0.906344,0.906344,11.178247,6.344411,3.323263,77.945618,100,16.012085,3.323263,23.26284,7.250755,9.969789,m
8.81459,17.325228,100,7.902736,0,6.68693,3.039514,4.255319,0.607903,3.039514,14.589665,8.206687,3.951368,62.006081,93.920967,15.197569,4.863222,20.972643,6.382979,8.206687,m
6.832298,16.149067,100,6.521739,0,6.521739,2.795031,6.21118,1.552795,1.863354,13.975155,7.453416,3.416149,55.590065,95.652176,16.149067,4.968944,22.981367,8.695652,10.248447,m
9.567902,17.592592,100,6.790123,0,7.407407,2.777778,4.012345,0.617284,2.469136,11.728395,8.024691,4.62963,62.345676,91.049385,15.432098,4.938272,21.604939,6.790123,10.185185,m
9.309309,17.717718,100,7.507507,0,6.606606,2.702703,3.903904,0.600601,2.402402,14.114115,7.207207,3.903904,59.159161,95.795799,15.015015,5.705706,21.021021,6.606606,8.708709,m
8.955224,17.61194,100,6.268657,0,6.567164,2.686567,3.880597,0.895522,2.089552,12.537314,7.761194,3.880597,57.611942,88.955223,14.925373,4.776119,20.895523,6.567164,9.552238,m
8.849558,17.109146,100,5.899705,0,6.784661,2.949852,4.129794,0.58997,2.654867,13.864307,7.669617,4.424779,60.176994,92.920349,14.749263,5.309734,18.879055,7.374631,8.554573,m
7.384615,17.230768,100,4.923077,0,6.461538,2.769231,5.846154,1.538462,1.846154,13.846154,8,3.076923,55.384617,91.692314,16,5.230769,21.846155,8,11.384615,m
8.955224,18.208956,100,5.970149,0,6.268657,2.686567,3.880597,0.895522,2.089552,12.238806,7.761194,3.880597,57.611942,88.955223,14.925373,4.776119,20.895523,6.567164,9.850746,m
9.006211,18.322983,100,7.142858,0,7.142858,3.10559,4.658385,0.621118,2.484472,11.490684,6.832298,4.347826,64.285713,88.509315,16.149067,5.279503,21.118011,7.763975,9.31677,m
8.982037,18.562874,100,7.48503,0,6.886228,2.994012,4.191617,0.598802,2.095809,12.874251,7.185629,3.892216,59.580837,94.610779,14.970059,5.389221,19.461077,6.586827,9.580839,m
6.606606,16.216215,100,5.105105,0,6.606606,3.003003,6.006006,1.501502,1.801802,13.513513,7.207207,3.603604,57.957958,94.89489,15.615615,5.405406,21.321321,9.009008,10.51051,m
6.19469,12.979351,100,7.079646,0,4.719764,3.834808,6.19469,1.179941,2.064897,13.274336,6.19469,4.129794,56.932152,94.985252,15.044249,4.719764,18.58407,10.029498,8.849558,m
6.153846,12,100,8,0,4.615385,3.692308,6.769231,1.230769,1.538462,12.307693,7.384615,3.692308,61.846153,97.846153,15.692307,4.923077,21.538462,9.846154,10.153847,m
9.538462,17.230768,98.769226,6.461538,0,6.769231,3.076923,4,0.923077,2.461539,10.153847,8.307693,4,63.692307,100,16,5.846154,20.307693,6.461538,10.461538,m
9.337349,17.168674,100,7.228915,0,6.325302,2.710844,3.915663,0.60241,2.409638,14.156626,7.228915,4.216867,59.638554,89.457832,15.060242,4.819277,19.578314,6.927711,9.939759,m
9.393939,19.090908,100,6.060606,0,6.666667,2.727273,3.939394,0.606061,1.818182,12.121212,7.272727,3.939394,57.878788,90.606056,15.151516,5.454545,19.393938,6.666667,10.606061,m
5.91716,12.426036,100,7.39645,0,4.733728,3.550296,6.213018,1.183432,1.775148,13.609468,5.621302,3.550296,55.91716,88.461533,15.088758,4.43787,19.822485,9.467456,8.87574,m
6.646526,13.897281,100,8.1571,0,4.531722,3.927492,6.344411,1.208459,2.114804,11.782477,6.042296,3.625378,56.193352,92.749245,15.407854,5.438066,18.731117,9.365559,9.667674,m
6.382979,12.765958,98.784195,7.598784,0,5.471125,3.647416,6.079028,1.519757,1.823708,12.765958,6.990881,3.647416,61.702126,100,15.805471,3.951368,20.668694,10.030395,10.334347,m
6.441718,11.349693,100,8.282208,0,4.601227,3.680982,6.748466,1.226994,1.533742,10.736197,6.134969,3.680982,59.202457,95.092026,15.644172,5.214724,20.552149,9.509202,9.81595,m
8.787879,15.151516,100,6.666667,0,6.969697,2.727273,3.939394,0.606061,1.818182,13.939394,8.181818,3.939394,61.212124,89.090904,15.757576,5.151515,20,6.363636,8.484849,m
8.868502,18.042812,100,6.727829,0,7.033639,2.752294,4.281345,0.611621,3.058104,13.455658,7.64526,3.975535,62.385323,90.825691,15.29052,5.198777,20.489296,6.727829,10.091743,m
7.52351,18.495296,100,5.956113,0,6.583072,3.134796,6.269593,1.567398,1.253918,12.852664,6.269593,3.448276,57.680248,95.611282,16.300941,5.642633,22.257053,8.150471,10.971786,m
6.646526,14.501511,100,7.854985,0,4.531722,3.625378,6.042296,1.208459,1.510574,11.782477,6.344411,3.927492,58.006042,96.676735,15.407854,4.833837,19.637463,9.969789,8.459215,m
6.646526,13.897281,100,8.1571,0,4.531722,3.927492,6.344411,1.208459,2.114804,11.782477,6.042296,3.625378,56.193352,92.749245,15.407854,5.438066,18.731117,9.365559,9.667674,m
6.287425,14.970059,100,8.383234,0,4.491018,3.592814,5.988024,1.197605,1.497006,11.976048,6.886228,3.592814,57.784431,93.712578,15.269462,5.08982,19.161678,10.479042,9.281437,m
9.393939,17.878788,100,6.363636,0,6.363636,2.727273,4.242424,0.606061,3.030303,13.636364,7.878788,3.939394,64.545456,95.151512,15.454546,6.363636,20,6.969697,9.090909,m
6.25,14.285715,100,8.630952,0,4.464286,3.571429,6.547619,1.190476,1.190476,14.285715,5.357143,3.571429,58.035713,91.964287,15.178572,4.464286,20.238096,9.821428,7.738095,m
6.832298,16.149067,100,6.521739,0,6.521739,2.795031,6.21118,1.552795,1.863354,13.975155,7.453416,3.416149,55.590065,95.652176,16.149067,4.968944,22.981367,8.695652,10.248447,m
7.507507,5.705706,58.85886,5.405406,0,9.009008,4.204204,3.003003,0.600601,1.201201,12.012012,6.006006,4.804805,52.552551,100,16.516518,6.606606,19.51952,8.408408,6.306306,m
6.646526,14.501511,100,7.854985,0,4.531722,3.625378,6.042296,1.208459,1.510574,11.782477,6.344411,3.927492,58.006042,96.676735,15.407854,4.833837,19.637463,9.969789,8.459215,m
9.309309,17.717718,100,7.507507,0,6.606606,2.702703,3.903904,0.600601,2.402402,14.114115,7.207207,3.903904,59.159161,95.795799,15.015015,5.705706,21.021021,6.606606,8.708709,m
9.198813,18.694363,100,6.231454,0,6.231454,2.670623,4.154303,0.593472,1.780416,10.385756,7.121662,3.857567,55.489613,88.427299,14.836796,5.04451,20.178041,7.418398,10.089021,m
6.153846,12,100,8,0,4.615385,3.692308,6.769231,1.230769,1.538462,12.307693,7.384615,3.692308,61.846153,97.846153,15.692307,4.923077,21.538462,9.846154,10.153847,m
6.441718,17.79141,100,7.055215,0,6.748466,3.374233,5.828221,1.533742,1.533742,13.80368,6.441718,3.067485,56.748466,90.490799,15.95092,5.521472,22.08589,8.588957,11.042945,m
8.87574,17.455622,100,6.213018,0,6.213018,3.550296,4.43787,0.591716,2.071006,12.721893,6.508876,3.846154,58.284027,87.278107,15.088758,6.508876,19.23077,7.100592,8.579882,m
6.586827,13.473053,100,8.682634,0,4.79042,3.892216,6.287425,1.197605,1.796407,12.57485,5.688622,3.892216,55.389221,91.317368,15.269462,4.491018,19.161678,9.281437,10.479042,m
6.646526,14.501511,100,7.854985,0,4.531722,3.625378,6.042296,1.208459,1.510574,11.782477,6.344411,3.927492,58.006042,96.676735,15.407854,4.833837,19.637463,9.969789,8.459215,m
8.682634,16.766468,100,5.688622,0,6.586827,2.694611,4.191617,0.598802,2.694611,11.676647,7.48503,3.892216,60.479038,88.023956,15.269462,5.688622,19.161678,6.586827,9.580839,m
8.841463,15.853659,100,7.317073,0,7.012195,3.04878,3.963415,0.609756,2.134146,12.804878,7.012195,3.963415,62.804878,90.243896,15.243903,5.487805,21.036585,6.707317,9.756097,m
9.006211,18.322983,100,7.142858,0,7.142858,3.10559,4.658385,0.621118,2.484472,11.490684,6.832298,4.347826,64.285713,88.509315,16.149067,5.279503,21.118011,7.763975,9.31677,m
6.441718,11.349693,100,8.282208,0,4.601227,3.680982,6.748466,1.226994,1.533742,10.736197,6.134969,3.680982,59.202457,95.092026,15.644172,5.214724,20.552149,9.509202,9.81595,m
8.305648,5.64784,57.14286,4.651163,0,10.631229,4.318937,3.986711,0.664452,1.661129,14.285715,5.980067,4.983388,51.495014,100,18.272425,8.305648,22.591362,9.634551,7.973422,m
6.68693,17.325228,100,6.079028,0,6.68693,3.039514,6.079028,1.519757,1.823708,12.158055,6.382979,3.343465,53.495441,91.18541,15.805471,4.559271,21.580547,8.206687,12.765958,m
6.268657,13.432837,100,7.462687,0,4.477612,3.582089,5.970149,1.492537,1.492537,11.940298,6.268657,3.582089,54.328358,91.044777,15.22388,4.179104,20.298508,9.253732,9.850746,m
9.337349,17.168674,100,7.228915,0,6.325302,2.710844,3.915663,0.60241,2.409638,14.156626,7.228915,4.216867,59.638554,89.457832,15.060242,4.819277,19.578314,6.927711,9.939759,m
7.911392,5.063291,56.962025,5.379747,0,10.126582,4.746835,3.481013,0.632911,0.316456,13.92405,7.278481,4.43038,53.797466,100,17.405064,7.911392,21.202532,9.49367,8.227848,m
6.060606,6.060606,64.309761,7.070707,0,8.080808,4.713805,8.754209,1.683502,1.010101,14.814815,6.060606,5.050505,60.269363,100,16.498318,6.734007,23.569023,6.397306,10.437711,m
6.19469,12.979351,100,7.079646,0,4.719764,3.834808,6.19469,1.179941,2.064897,13.274336,6.19469,4.129794,56.932152,94.985252,15.044249,4.719764,18.58407,10.029498,8.849558,m
6.542056,17.133955,100,6.23053,0,7.165109,2.803738,6.542056,1.557632,0.934579,13.395638,6.542056,3.115265,57.320873,90.342674,16.199377,6.23053,22.429905,8.411215,11.52648,m
6.25,14.285715,100,8.630952,0,4.464286,3.571429,6.547619,1.190476,1.190476,14.285715,5.357143,3.571429,58.035713,91.964287,15.178572,4.464286,20.238096,9.821428,7.738095,m
8.982037,18.562874,100,6.886228,0,6.586827,2.694611,4.491018,0.598802,2.095809,13.173654,7.784431,3.892216,56.287426,91.01796,14.970059,4.79042,19.461077,6.886228,9.880239,m
9.393939,19.090908,100,6.060606,0,6.666667,2.727273,3.939394,0.606061,1.818182,12.121212,7.272727,3.939394,57.878788,90.606056,15.151516,5.454545,19.393938,6.666667,10.606061,m
8.87574,17.455622,100,6.213018,0,6.213018,3.550296,4.43787,0.591716,2.071006,12.721893,6.508876,3.846154,58.284027,87.278107,15.088758,6.508876,19.23077,7.100592,8.579882,m
6.557377,5.573771,65.901634,5.901639,0,7.540984,4.262295,8.52459,1.311475,0.655738,15.081967,6.557377,4.590164,60.000004,100,16.065575,7.213115,21.967213,6.885246,10.819672,m
9.393939,18.787878,100,6.363636,0,6.666667,3.030303,4.545455,0.606061,2.424242,10.909091,8.484849,3.939394,60.000004,87.272728,15.151516,5.151515,20.60606,6.666667,9.696969,m
9.538462,18.461538,100,8,0,7.076923,3.076923,4.615385,0.615385,2.153846,12.923077,6.769231,4,61.230766,92,15.384616,4.923077,21.538462,7.692308,9.230769,m
6.68693,17.325228,100,6.079028,0,6.68693,3.039514,6.079028,1.519757,1.823708,12.158055,6.382979,3.343465,53.495441,91.18541,15.805471,4.559271,21.580547,8.206687,12.765958,m
9.146341,18.902439,100,5.792683,0,6.707317,3.04878,3.963415,0.609756,2.439024,12.804878,7.012195,3.963415,60.670734,92.378052,15.243903,5.487805,21.036585,6.402439,9.756097,m
6.68693,16.717325,100,5.471125,0,6.68693,2.735562,5.775076,1.823708,1.215806,12.158055,7.294833,3.039514,55.319149,90.881462,15.805471,4.863222,23.100304,8.206687,11.550152,m
6.287425,14.970059,100,8.383234,0,4.491018,3.592814,5.988024,1.197605,1.497006,11.976048,6.886228,3.592814,57.784431,93.712578,15.269462,5.08982,19.161678,10.479042,9.281437,m
6.790123,16.666668,100,5.864197,0,6.481482,2.777778,6.481482,1.54321,2.160494,13.580246,7.098766,3.08642,62.345676,97.222221,16.358025,6.481482,22.530865,8.641975,10.493827,m
9.846154,19.384615,100,6.769231,0,6.769231,3.076923,4.307692,0.615385,2.153846,13.230769,6.461538,4.307692,60.000004,93.53846,15.384616,5.538461,20,6.461538,8.923077,m
6.725146,16.374269,100,4.97076,0,6.432749,2.631579,6.140351,1.461988,0.877193,13.74269,7.017544,3.216374,53.801167,90.058479,15.204679,4.97076,21.052631,8.77193,10.818713,m
7.52351,18.495296,100,5.956113,0,6.583072,3.134796,6.269593,1.567398,1.253918,12.852664,6.269593,3.448276,57.680248,95.611282,16.300941,5.642633,22.257053,8.150471,10.971786,m
6.134969,13.80368,100,7.97546,0,4.907975,3.680982,6.134969,1.226994,1.226994,11.96319,5.521472,3.98773,58.282207,99.07975,15.644172,5.521472,21.165644,9.202455,9.202455,m
9.174312,18.348623,100,7.95107,0,6.422018,3.058104,3.975535,0.611621,2.140673,12.844036,6.727829,3.975535,62.385323,93.57798,15.29052,4.892967,19.877676,6.727829,9.480123,m
9.538462,18.461538,100,8,0,7.076923,3.076923,4.615385,0.615385,2.153846,12.923077,6.769231,4,61.230766,92,15.384616,4.923077,21.538462,7.692308,9.230769,m
9.337349,17.168674,100,7.228915,0,6.325302,2.710844,3.915663,0.60241,2.409638,14.156626,7.228915,4.216867,59.638554,89.457832,15.060242,4.819277,19.578314,6.927711,9.939759,m
9.393939,19.090908,100,6.060606,0,6.666667,2.727273,3.939394,0.606061,1.818182,12.121212,7.272727,3.939394,57.878788,90.606056,15.151516,5.454545,19.393938,6.666667,10.606061,m
9.365559,18.731117,100,6.042296,0,6.344411,2.719033,3.927492,0.60423,2.114804,12.084592,8.1571,4.229608,61.631416,94.259819,15.105741,5.438066,19.939577,7.250755,8.76133,m
9.337349,17.168674,100,7.228915,0,6.325302,2.710844,3.915663,0.60241,2.409638,14.156626,7.228915,4.216867,59.638554,89.457832,15.060242,4.819277,19.578314,6.927711,9.939759,m
8.868502,18.042812,100,6.727829,0,7.033639,2.752294,4.281345,0.611621,3.058104,13.455658,7.64526,3.975535,62.385323,90.825691,15.29052,5.198777,20.489296,6.727829,10.091743,m
9.365559,18.731117,100,6.042296,0,6.344411,2.719033,3.927492,0.60423,2.114804,12.084592,8.1571,4.229608,61.631416,94.259819,15.105741,5.438066,19.939577,7.250755,8.76133,m
6.422018,16.207951,100,6.422018,0,7.339449,2.752294,6.116208,1.529052,1.529052,14.37309,6.116208,3.058104,59.021408,94.495415,15.902141,5.810398,20.795107,8.562691,11.009174,m
10.97561,14.634146,100,7.012195,0,5.792683,2.439024,6.707317,0.609756,1.52439,11.585366,6.707317,3.658536,63.719513,96.951225,16.158537,4.878048,24.390244,9.756097,10.97561,m
9.393939,17.878788,100,6.363636,0,6.363636,2.727273,4.242424,0.606061,3.030303,13.636364,7.878788,3.939394,64.545456,95.151512,15.454546,6.363636,20,6.969697,9.090909,m
6.325302,12.650603,100,8.73494,0,4.518072,3.614458,6.024096,1.204819,1.807229,13.855421,5.421687,3.915663,56.325298,91.566261,15.361446,4.216867,19.277107,9.638554,9.638554,m
7.43034,15.479877,100,5.572755,0,8.978328,4.024768,7.739938,0.928793,2.786378,14.860681,8.359134,3.095975,62.229103,90.09288,15.789473,7.120743,23.839008,13.003096,5.263158,m
6.68693,16.717325,100,5.471125,0,6.68693,2.735562,5.775076,1.823708,1.215806,12.158055,7.294833,3.039514,55.319149,90.881462,15.805471,4.863222,23.100304,8.206687,11.550152,m
6.542056,17.133955,100,6.23053,0,7.165109,2.803738,6.542056,1.557632,0.934579,13.395638,6.542056,3.115265,57.320873,90.342674,16.199377,6.23053,22.429905,8.411215,11.52648,m
6.382979,12.765958,98.784195,7.598784,0,5.471125,3.647416,6.079028,1.519757,1.823708,12.765958,6.990881,3.647416,61.702126,100,15.805471,3.951368,20.668694,10.030395,10.334347,m
6.832298,16.149067,100,6.521739,0,6.521739,2.795031,6.21118,1.552795,1.863354,13.975155,7.453416,3.416149,55.590065,95.652176,16.149067,4.968944,22.981367,8.695652,10.248447,m
9.063444,19.033232,100,6.94864,0,6.646526,2.719033,4.229608,0.906344,2.416919,12.990936,7.55287,3.927492,57.401814,85.196373,15.407854,5.740181,19.939577,7.854985,9.365559,m
9.337349,17.168674,100,7.228915,0,6.325302,2.710844,3.915663,0.60241,2.409638,14.156626,7.228915,4.216867,59.638554,89.457832,15.060242,4.819277,19.578314,6.927711,9.939759,m
8.87574,17.455622,100,6.213018,0,6.213018,3.550296,4.43787,0.591716,2.071006,12.721893,6.508876,3.846154,58.284027,87.278107,15.088758,6.508876,19.23077,7.100592,8.579882,m
6.586827,13.473053,100,8.083832,0,4.491018,3.592814,5.988024,1.197605,1.197605,11.377245,5.988024,3.592814,53.892212,90.718559,15.269462,4.79042,19.760479,9.281437,9.880239,m
9.009008,16.216215,100,6.606606,0,7.507507,2.702703,4.504504,0.600601,2.102102,13.813814,7.207207,4.504504,61.861862,89.189186,15.015015,5.705706,19.81982,7.207207,9.309309,m
6.042296,13.595167,100,8.459215,0,5.438066,3.625378,6.94864,1.510574,2.114804,10.271903,6.344411,3.625378,52.567978,91.842903,15.70997,5.135952,19.033232,9.667674,9.365559,m
6.325302,12.650603,100,8.73494,0,4.518072,3.614458,6.024096,1.204819,1.807229,13.855421,5.421687,3.915663,56.325298,91.566261,15.361446,4.216867,19.277107,9.638554,9.638554,m
6.461538,16.615385,100,6.153846,0,6.461538,3.692308,6.153846,1.538462,2.153846,10.153847,6.153846,3.384615,59.692307,94.461533,16,5.846154,22.153845,8.615384,11.692307,m
6.586827,13.473053,100,8.083832,0,4.491018,3.592814,5.988024,1.197605,1.197605,11.377245,5.988024,3.592814,53.892212,90.718559,15.269462,4.79042,19.760479,9.281437,9.880239,m
9.337349,17.168674,100,7.228915,0,6.325302,2.710844,3.915663,0.60241,2.409638,14.156626,7.228915,4.216867,59.638554,89.457832,15.060242,4.819277,19.578314,6.927711,9.939759,m
8.81459,17.325228,100,7.902736,0,6.68693,3.039514,4.255319,0.607903,3.039514,14.589665,8.206687,3.951368,62.006081,93.920967,15.197569,4.863222,20.972643,6.382979,8.206687,m
6.790123,16.666668,100,5.864197,0,6.481482,2.777778,6.481482,1.54321,2.160494,13.580246,7.098766,3.08642,62.345676,97.222221,16.358025,6.481482,22.530865,8.641975,10.493827,m
7.692308,14.153846,100,4.923077,0,9.230769,3.692308,7.692308,0.923077,1.230769,13.538462,7.692308,2.769231,66.46154,90.153847,15.692307,7.384615,24.307692,12.923077,5.538461,m
6.727829,17.125381,100,6.422018,0,6.422018,2.752294,6.116208,1.529052,1.529052,13.761468,6.422018,3.058104,56.880737,97.859329,15.902141,5.810398,23.547401,8.256881,10.397553,m
9.337349,16.566265,100,7.530121,0,6.626506,2.710844,3.915663,0.60241,2.409638,14.45783,7.228915,4.216867,59.638554,89.457832,15.060242,4.819277,19.578314,6.927711,9.638554,m
6.727829,17.125381,100,6.422018,0,6.422018,2.752294,6.116208,1.529052,1.529052,13.761468,6.422018,3.058104,56.880737,97.859329,15.902141,5.810398,23.547401,8.256881,10.397553,m
6.19469,12.979351,100,7.079646,0,4.719764,3.834808,6.19469,1.179941,2.064897,13.274336,6.19469,4.129794,56.932152,94.985252,15.044249,4.719764,18.58407,10.029498,8.849558,m
6.422018,16.207951,100,6.422018,0,7.339449,2.752294,6.116208,1.529052,1.529052,14.37309,6.116208,3.058104,59.021408,94.495415,15.902141,5.810398,20.795107,8.562691,11.009174,m
6.441718,17.79141,100,7.055215,0,6.748466,3.374233,5.828221,1.533742,1.533742,13.80368,6.441718,3.067485,56.748466,90.490799,15.95092,5.521472,22.08589,8.588957,11.042945,m
9.146341,18.902439,100,5.792683,0,6.707317,3.04878,3.963415,0.609756,2.439024,12.804878,7.012195,3.963415,60.670734,92.378052,15.243903,5.487805,21.036585,6.402439,9.756097,m
5.91716,12.426036,100,7.39645,0,4.733728,3.550296,6.213018,1.183432,1.775148,13.609468,5.621302,3.550296,55.91716,88.461533,15.088758,4.43787,19.822485,9.467456,8.87574,m
6.68693,16.717325,100,5.471125,0,6.68693,2.735562,5.775076,1.823708,1.215806,12.158055,7.294833,3.039514,55.319149,90.881462,15.805471,4.863222,23.100304,8.206687,11.550152,m
6.727829,17.125381,100,6.422018,0,6.422018,2.752294,6.116208,1.529052,1.529052,13.761468,6.422018,3.058104,56.880737,97.859329,15.902141,5.810398,23.547401,8.256881,10.397553,m
9.146341,17.073172,100,7.317073,0,6.707317,2.743902,4.268293,0.609756,2.743902,14.329268,7.621952,4.268293,57.926826,93.597565,15.243903,4.878048,20.731707,7.012195,8.231708,m
6.521739,16.459627,100,6.832298,0,6.521739,2.795031,6.21118,1.552795,1.242236,13.975155,5.900621,3.10559,59.316772,94.720497,16.149067,5.900621,24.223602,8.695652,10.559006,m
6.268657,13.432837,100,7.462687,0,4.477612,3.582089,5.970149,1.492537,1.492537,11.940298,6.268657,3.582089,54.328358,91.044777,15.22388,4.179104,20.298508,9.253732,9.850746,m
9.146341,17.378048,100,7.317073,0,6.707317,3.353659,4.268293,0.609756,2.439024,13.109756,7.317073,3.963415,60.365856,93.292686,15.243903,4.878048,19.207317,7.012195,8.841463,m
9.509202,15.644172,100,7.668712,0,6.748466,3.374233,3.98773,0.613497,2.760736,13.80368,7.97546,3.98773,59.815948,92.944786,15.337424,5.214724,19.325153,6.441718,8.895705,m
9.337349,16.566265,100,7.530121,0,6.626506,2.710844,3.915663,0.60241,2.409638,14.45783,7.228915,4.216867,59.638554,89.457832,15.060242,4.819277,19.578314,6.927711,9.638554,m
6.832298,16.149067,100,6.521739,0,6.521739,2.795031,6.21118,1.552795,1.863354,13.975155,7.453416,3.416149,55.590065,95.652176,16.149067,4.968944,22.981367,8.695652,10.248447,m
6.461538,16.615385,100,6.153846,0,6.461538,3.692308,6.153846,1.538462,2.153846,10.153847,6.153846,3.384615,59.692307,94.461533,16,5.846154,22.153845,8.615384,11.692307,m
9.337349,16.566265,100,7.530121,0,6.626506,2.710844,3.915663,0.60241,2.409638,14.45783,7.228915,4.216867,59.638554,89.457832,15.060242,4.819277,19.578314,6.927711,9.638554,m
9.567902,17.592592,100,6.790123,0,7.407407,2.777778,4.012345,0.617284,2.469136,11.728395,8.024691,4.62963,62.345676,91.049385,15.432098,4.938272,21.604939,6.790123,10.185185,m
9.597524,19.814241,100,6.501548,0,6.501548,2.786378,4.643963,0.619195,3.405573,13.312693,7.120743,4.024768,60.371517,93.498451,15.479877,5.572755,21.052631,7.43034,9.907121,m
9.365559,18.731117,100,6.042296,0,6.344411,2.719033,3.927492,0.60423,2.114804,12.084592,8.1571,4.229608,61.631416,94.259819,15.105741,5.438066,19.939577,7.250755,8.76133,m
9.393939,19.090908,100,6.060606,0,6.666667,2.727273,3.939394,0.606061,1.818182,12.121212,7.272727,3.939394,57.878788,90.606056,15.151516,5.454545,19.393938,6.666667,10.606061,m
6.725146,16.374269,100,4.97076,0,6.432749,2.631579,6.140351,1.461988,0.877193,13.74269,7.017544,3.216374,53.801167,90.058479,15.204679,4.97076,21.052631,8.77193,10.818713,m
6.363636,14.545454,100,7.575758,0,4.848485,3.636364,6.363636,1.212121,0.909091,12.424242,6.060606,3.636364,59.090908,96.969696,15.454546,4.545455,20.30303,9.696969,9.696969,m
6.402439,17.073172,100,5.792683,0,6.402439,2.743902,7.012195,1.52439,1.52439,12.195122,7.621952,3.04878,56.097561,93.597565,16.158537,5.487805,21.646341,8.231708,10.670732,m
8.982037,18.562874,100,7.48503,0,6.886228,2.994012,4.191617,0.598802,2.095809,12.874251,7.185629,3.892216,59.580837,94.610779,14.970059,5.389221,19.461077,6.586827,9.580839,m
9.146341,17.378048,100,7.317073,0,6.707317,3.353659,4.268293,0.609756,2.439024,13.109756,7.317073,3.963415,60.365856,93.292686,15.243903,4.878048,19.207317,7.012195,8.841463,m
